"id","change_type","accuracy","sequence"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,0,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,0,1,"mixed_repetition"
9,1,1,"mixed_repetition"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,0,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,0,"mixed_switch"
9,0,1,"mixed_switch"
9,0,0,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,0,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,0,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
9,0,1,"mixed_switch"
9,1,1,"mixed_switch"
9,1,1,"mixed_switch"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,0,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,0,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,0,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,0,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,0,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,0,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,0,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"pure_repetition"
10,0,1,"pure_repetition"
10,1,1,"pure_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,0,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,0,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,0,"mixed_repetition"
10,1,0,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,0,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,0,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,0,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,0,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,0,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,0,1,"mixed_repetition"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,0,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,0,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,0,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,0,"mixed_switch"
10,0,0,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,0,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,0,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,0,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,0,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,0,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,1,0,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,0,"mixed_switch"
10,1,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,0,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,1,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
10,0,1,"mixed_switch"
